video_id,title,description,published_at,channel_id,channel_title,category_id,tags,duration,definition,caption,view_count,like_count,dislike_count,favorite_count,comment_count,category_name,duration_seconds,duration_range,tag_count,publish_hour
plfZJnNKU9A,"🔴AUS VS AFG: AFGHANISTAN STUNS AUSTRALIA, WIN BY 21 RUNS, GULBADIN-NAVEEN HERO FOR AFGHANISTAN","#worldcupwithsportstak #Cricketwithsportstak #Worldcupwithvikrant 

Buy Techno Sport Sportswear - https://www.technosport.in/

Visit https://thesportstak.com for lightning-fast live scores, special updates, highlights, and specific statistics of players and teams. You can also catch pre and post-match interviews of players, and coaches across sports on the website and the app. 

Sports Tak on the Play Store: https://play.google.com/store/apps/details?id=com.sportstoday
Sports Tak on the App Store: https://apps.apple.com/in/app/sports-tak/id1562101475

Join this channel to get access to the perks:
https://www.youtube.com/channel/UCVXCo0W9pk2dDkEBNLhTt7A/join

About Sports Tak:
स्पोर्ट्स तक (Sports Tak) खेल की दुनिया की हर छोटी-बड़ी खबर आपके लिए लाता है। स्पोर्ट्स तक (Sports Tak) के यू ट्यूब प्लेटफॉर्म पर आपको मिलेगी हर ब्रेकिंग न्यूज, विश्लेशण और बड़े-बड़े खिलाड़ियों के EXCLUSIVE इंटरव्यू। साथ ही हरभजन सिंह, सुनील गावस्कर, मदनलाल जैसे क्रिकेट दिग्गज आपके लिए खेल पर चर्चा करेंगे और आपके सवालों के जवाब भी देंगे। खेल जगत की हर खबर से रूबरू होने के लिए सब्सक्राइब/Subscribe कीजिए स्पोर्ट्स तक (Sports Tak)। 
 
You can follow स्पोर्ट्स तक (Sports Tak) on:
 
Sports Tak Telegram: https://t.me/realsportstak
Sports Tak Youtube: https://www.youtube.com/sportstak
Sports Tak Facebook: https://www.facebook.com/sportstak/
Sports Tak Twitter: https://twitter.com/sports_tak
Sports Tak Instagram: https://www.instagram.com/sportstakofficial

Vikrant Gupta 
Sports Tak
Aaj Tak
Aaj Taj Live
Sports Tak live
Sports Tak 
BCCI
Vikrant Gupta live
Vikrant Gupta analysis
Vikrant Gupta match analysis 
Vikrant Gupta's post-match analysis
World Cup 
T20 World Cup 
World Cup T20 2024
T20 World Cup 2024
ICC T20 World Cup 
ICC T20 World Cup 2024",2024-06-23 04:27:50+00:00,UCVXCo0W9pk2dDkEBNLhTt7A,Sports Tak,17,"['Sports Tak', 'Sports Tak News', 'Sports Tak Breaking', 'vikrant gupta', 'vikrant gupta live']",PT27M10S,hd,False,306683,11124,0,0,395,Sports,1630.0,20-60 min,5,4
bWfux2M8dBE,NEW! Taarak Mehta Ka Ooltah Chashmah | Ep 4118 | 22 June 2024 | Teaser,"Click here to subscribe to SAB: https://www.youtube.com/channel/UC6-F5tO8uklgE9Zy8IvbdFw?sub_confirmation=1

Episode 4118: Champaklal Ko Pakda Police Ne
--------------------------------------------------------
Inspector Pandey is attempting to escort Champaklal to the hospital, but the society members have a different reaction. Meanwhile, the police are searching for Popatlal, who seems to have disappeared. Where could Popatlal be?

Show Name – Taarak Mehta Ka Ooltah Chashmah
Star Cast –  Dilip Joshi, Disha Vakani, Amit Bhatt, Nitish Bhaluni
Episodes No - Ep 4118 | 22 June 2024
Produced By - Asit Kumar Modi

#TaarakMehtaKaOoltahChashmah #तारकमेहताकाउल्टाचश्मा #sab #Latest #New #TaarakMehtaKaOoltahChashmah2024 #tmkocfunnyepisodes #hindicomedy #comedyvideo #15yearsoftmkoc  #4000episodes

About the show: 
----------------------------------------------------------------------
Taarak Mehta Ka Ooltah Chashmah is a SAB Comedy Show inspired by the famous humorous column, Duniya Ne Undha Chashmah written by the eminent Gujarati writer, Mr. Tarak Mehta. This show revolves around the Gada family which consists of businessman, Jethalal Champaklal Gada, Jethalal's wife, Daya & their naughty son, Tipendra Gada living in Gokuldham Co-operative Society, and covers topical issues that are socially relevant. This hilarious show will surely tickle your funny bone.

Click here to watch the episode of Taarak Mehta Ka Ooltah Chashmah :
https://www.sonyliv.com/shows/taarak-mehta-ka-ooltah-chashmah-1000279954

NEW! Taarak Mehta Ka Ooltah Chashmah | Ep 4118 | 22 June 2024 | Teaser",2024-06-22 15:30:10+00:00,UC6-F5tO8uklgE9Zy8IvbdFw,Sony SAB,24,"['Nitish Bhaluni', 'तारक मेहता', 'Ooltah Chashmah', 'sab tv channel', 'taarak mehta latest episodes', 'taarak mehta ka ooltah chashmah', 'hindi comedy show', 'sab tv funny show', 'taarak new episode', 'ulta chashma', 'tarak mehta ka ultah chashma', 'taarak mehta episode', 'tmkoc todays episode', 'taark mehta new episodes', 'tmkoc teaser today', 'tmkoc new taarak mehta', 'dilip joshi', 'dilip joshi jethalal', 'tmkoc funny episode', 'tmkoc', 'tmkoc episode 4118', 'taarak mehta ka ooltah chashma teaser episode 4118']",PT10M55S,hd,False,1427298,25900,0,0,789,Entertainment,655.0,10-20 min,22,15
b618O3oDaEs,I BUILT A 5 LAKH RUPEES RACING SETUP 🤑| EXPENSIVE,"#gamerfleet #anshubisht #car 

#Partnership

Check out Mamaearth's Amazing Beetroot Range
MamaEarth: https://mamaearth.oia.link/bdfv6

Use my code FLEET2024 to get a 20% off on Mamaearth's website and App 

You can also buy them from- 
Amazon - https://mamaearth.oia.link/rdjpg
Flipkart -  https://mamaearth.oia.link/g4qkp
Nykaa -   https://mamaearth.oia.link/wc0i7


Car Delivery : https://youtu.be/3s_SJoOhYqI?si=og-8bii38BmYAMFl

Thank you so much for watching. ❤️​


Follow Me On Instagram: https://www.instagram.com/gamerfleetog/",2024-06-21 05:30:09+00:00,UCrBV4KLmgBJ9CbOW5BpYTBA,Anshu Bisht Vlogs,22,"['Gamerfleet', 'Vlogs', 'Daily vlogging', 'Sourav joshi vlog', 'Piyush joshi', 'Anshu bisht', 'NOtGamerFleet', 'Delhi vlog', 'Mumbai vlog', 'Travel', 'Car vlog', 'Tata harrier', 'Moto vlog', 'New video', 'Herobrine smp', 'Daily Vlog', 'Travelling Vlog', 'New car', 'New house', '24 hrs challenge', 'anshubisht fleet smp', 'fleet smp new', 'anshu bisht vlog', 'gamerfleet new vlog', 'gamerfleet new house', 'Supercar', 'Supercars Anshu', 'porsche 911 gt3', 'gamerfleet gtr', 'gamerfleet supercar', 'racing sim', 'racing simulator', 'f1 racing']",PT37M,hd,False,802834,55845,0,0,2384,People & Blogs,2220.0,20-60 min,33,5
y72dDcrRJmY,Dear Zoya | Episode - 3 | Nishat Shaik | Rishi Sarvan | Telugu Web series 2024 | Infinitum Media,"""Dear Zoya"" is a Telugu Romcom Web Series Featuring  Nishat Shaik and Rishi Sarvan as leads.

For Brand Inquiries & Collaborations 
Email us at brands@infinitumnetwork.in

Cast: Nishat Shaik, Rishi Sarvan, Rupesh Marrapu, Charishma, Praveen Kinthali, Syed Akram, Veeresh K, Y.Madhavi, Mahindra Ganachary, Akshat Nivas

Produced by Vandana Bandaru

Directed by Raju Maddela

Written By Sateesh Nagella

DOP: Pavan Rachakonda

Editor: Saibaba

Music : Ranjith Konatham

DI : Raj Krish

Sound Engineer: Venkat, Bhaskar 

Poster Designer: Nikhil Chotu, Shivakrishna

Assistant Directors: Suraj Ram, Mathew Velluri, Naveen

Line Producer: Surya. T, Dadala Nadeep

Executive Producer: Nishat Shaik

#DearZoya  #NishatShaik #RishiSarvan   #InfinitumMedia 

Presented by Infinitum Network Solutions. 

Follow Nishat Shaik on Instagram 👇👇👇
( https://instagram.com/kirakpilla_?igs... )",2024-06-21 13:29:23+00:00,UCUBBW23EHkyfmtYD8KUlIug,Kiraak Pilla,24,"['dear zoya', 'dear zoya web series', 'nishat shaik', 'rishi sarvan', 'nishat shaikh web series', 'nishat shaikh short film', 'rishi sarvan web series', 'rishi sarvan short films', 'nishat shaik rishi sarvan dear zoya', 'telugu web series', 'latest telugu short films 2024', 'telugu short films 2024', 'telugu new short films 2024', 'telugu love short films latest', 'short films telugu 2024 latest', 'zoya', 'telugu new short film 2024 latest', 'infinitum media', 'dear zoya episode 3', 'dear zoya web series ep 3']",PT16M28S,hd,False,97543,5968,0,0,106,Entertainment,988.0,10-20 min,20,13
eQH-hO7H9yY,Singappenne - Promo | 22 June 2024  | Tamil Serial | Sun TV,"Watch the Latest Promo of popular Tamil Serial #Singappenne that airs on Sun TV.

Watch all your favourite serials exclusively ONLY on Sun NXT for FREE. *Free only for Indian Users.

Download here:
Android - http://bit.ly/SunNxtAdroid
iOS: India - http://bit.ly/sunNXT
Watch on the web - https://www.sunnxt.com/

Born into a humble & rustic background troubled by familial & financial concerns, Anandhi takes it upon herself to leave home & fearlessly pursue a better life for her family. Watch her bravely face the odds of life with unwavering spirit.

#SingappennePromo #SingappenneSerial #Singappenne #SunTVSerial #SunTV

Don't forget to SUBSCRIBE to the Sun TV YouTube 👉 http://bit.ly/suntvsubscribe

---------------------------------------------------------
Watch more:
Movie Clips on SUN NXT - https://bit.ly/3gc1dPI
Shows from Sun Music - http://bit.ly/2YS5eBi
Comedy Shows from AdithyaTV - http://bit.ly/2K6VaiZ
News from Sun News - http://bit.ly/2Yyvgsi
---------------------------------------------------------
SUN NXT: Watch the latest movies in DOLBY DIGITAL PLUS, 4000+ Movies in HD, 30+ Live TV Channels, TV Shows, TV Serials & Digital Exclusives on SUN NXT anywhere anytime.
---------------------------------------------------------
Follow us on Social Media for Latest Updates:
Facebook: https://www.facebook.com/SunTV
Twitter: https://twitter.com/SunTV
Instagram: https://www.instagram.com/suntv
---------------------------------------------------------
#SuntvSerial #TamilSerialPromo #SunTVshows #NewTamilSerials #SunTV #SunTVserials #SunTVProgram #SunNXT #LatestTamilSerials #SuntvSerialPromo #SuntvSerialEpisodes #SunTVpromos #TamilSerialPromos #TamilTVserials #TamilSerialEpisodes
---------------------------------------------------------",2024-06-22 10:03:30+00:00,UCBnxEdpoZwstJqC1yZpOjRA,Sun TV,24,"['Singappenne', 'Singappenne serial', 'Singappenne serial promo', 'Singappenne today', 'Singappenne promo today', 'serial', 'sun tv serial', 'Singappenne serial sun', 'Singappenne sun tv serial', 'Singappenne tamil serial today', 'Singappenne todays episode', 'Singappenne episode', 'Singappenne sun tv serial today', 'tamil serial']",PT39S,hd,False,572613,8187,0,0,385,Entertainment,39.0,0-5 min,14,10
BaMNBNX00_Q,കീറാമുട്ടി│Keeramutti│Full Movie│സംവിധാനം :സലാം കൊടിയത്തൂര്‍│Directed By : Salam Kodiyathur│Comedy,"കീറാമുട്ടി│Keeramutti│Full Movie│സംവിധാനം :സലാം കൊടിയത്തൂര്‍│Directed By : Salam Kodiyathur│Comedy
Keeraamutti│Keraamutti│Keeramutti│Keeraamutty│Keraamutty│Keeramutty│Keramutti│Keramutty

കഥ , തിരക്കഥ , സംഭാഷണം , സംവിധാനം 
 സലാം കൊടിയത്തൂര്‍

നിര്‍മ്മാണം : ശുക്കൂര്‍ വണ്ടൂര്‍

Story , Screen Play , Dialogue and Direction
Salam Kodiyathur

Produced By : Shukkur Wandoor

Camera and Editing : Salam Kodiyathur

Artists
Farooque Sharki , Shukkur Wandoor , Firos Nallalam , George Paius
Salam Olakkode , Davood Pottasery , Rafeek Mulleri 

Dubbing Artists
Shabeersha Mehran , Kader Kavannur , Jafer Marakkara
Rasheed Naas , NP Kareem , Amjed khaan

Sound Recording 
Rasheed Naas

Music
TP Shukkur Cheruvadi",2024-06-21 09:30:03+00:00,UCR3sHOEHNkoRrji24bh0mlA,Salam Kodiyathur Movies,24,"['salam kodiyathoor', 'salam kodiyathur', 'sidhique kodiyathur', 'salam kodiyathur films', 'salam kodiyathur home cinema', 'sidhik kodiyathoor', 'rasak vazhiyoram', 'home cinema', 'new home cinema', 'comedy', 'malayalam films', 'leek beeran comedy', 'gulf films', 'family films', 'family counselling', 'mappila songs', 'albums', 'album songs', 'malabar comedy', 'tele films', 'comedy video', 'comedy film', 'super comedy', 'super scene', 'Keeraamutt', 'Keraamutti', 'Keeramutti', 'Keeraamutty', 'Keraamutty', 'Keeramutty', 'Keramutti', 'Keramutty']",PT26M27S,hd,False,95344,1758,0,0,224,Entertainment,1587.0,20-60 min,32,9
-HZLL59IsY4,Plane Mei Hua Accident !!  *WENT TO HAIR WONDERLAND*,"Join the Hungry Birds team as we dive into the world of hair care with an in-depth review of the latest adivasi hair oil products! Discover which oils left our locks feeling luscious and shiny!!!

Don't forget to like, comment, and subscribe for more exciting adventures!

For Latest Updates of Our Life Please Follow
Instagram - https://www.instagram.com/the_hungry_birds_official/?igshid=ZDdkNTZiNTM%3D
Facebook = https://www.facebook.com/hungrybirds4​ 

Cast= Umesh, Priti, Sanket, Akshada

Original Website - http://www.adivasisudesh.com/

You Can Also Order On Call :

7795429717

- 9591772477

- 8867679238

- 9591776619

- 9901369717

- 8197649117

#adivashihairoilreview #adivashi #adivashihairoil",2024-06-21 12:22:55+00:00,UCf9FhkQ8SlbX29J_U75g9cA,Hungry Birds Inside,22,"['hungry birds inside', 'hungry birds vlog', 'adivasi hair oil', 'hair wonderland', 'hungry birds new vlog', 'new video', 'hungry birds', 'hungry birds new video', 'hungry birds challenge', 'challenges', 'new challenge', 'comedy', '24 hours challenge', 'challenge', 'daily life hungry birds', 'hungry birds hair challenge', 'adivasi hair oil review', 'hungry birds new', 'hungry birds inside new video', 'hungry birds challenge new video', 'adivasi hair oil new video', 'adivasi hair oil vlog', 'hungry birds adivasi hair video']",PT10M40S,hd,False,267319,4200,0,0,369,People & Blogs,640.0,10-20 min,23,12
84_tJlSkkVY,Kalki 2898 AD Release Trailer | Prabhas | Amitabh | Kamal Haasan | Deepika | Nag Ashwin | Reaction!,"Hey Guys! ✨ Here is our Reaction and Review to Kalki 2898 AD Release Trailer | Prabhas | Amitabh | Kamal Haasan | Deepika | Nag Ashwin 
Hope you Guys Enjoyed it, please don't forget to LIKE, COMMENT, and SUBSCRIBE. ❤️🙏


And Get EVEN MORE Videos and Content on our Patreon:  
https://www.patreon.com/MagicFlicks

Or Join our Youtube Membership for even more stuff:
https://www.youtube.com/channel/UCC_5rcKYN-D47MDkpinscjw/join

SUBSCRIBE TO ALL OUR CHANNELS:

Steve Kular - https://www.youtube.com/@stevekular.
MAGIC FLICKS - https://www.youtube.com/@MagicFlicks  

Thanks for watching, God bless.

Official Link: https://youtu.be/-rTzyZZGJ84?si=TU6uKyGD7Q8s7DRT

Disclaimer: No Copyright intended in this video. All rights belong to the rightful owner !!

FOLLOW US ON SOCIAL MEDIA:
Instagram: https://www.instagram.com/steve.kular/
Facebook: https://www.facebook.com/magicflicksofficial/
Twitter: https://www.twitter.com/magicflicks_/

*Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statutes that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favour of fair use. No copyright infringement intended.

  
#Kalki2898AD #Prabhas  #kalki2898adtrailer #kalki2898adtrailer2 #NagAshwin   #Kalki2898ADonJune27 #AmitabhBachchan #KamalHaasan #DeepikaPadukone #DishaPatani #VyjayanthiMovies          #reaction #magicflicksreaction 
 #Kalki2898AD #Prabhas #NagAshwin #kalkitrailer #'kalkitrailerreaction #kalki2898adtrailer #Kalki2898ADonJune27 #AmitabhBachchan #KamalHaasan #DeepikaPadukone #DishaPatani #VyjayanthiMovies         #reaction #magicflicks",2024-06-21 16:28:38+00:00,UCC_5rcKYN-D47MDkpinscjw,Magic Flicks,24,"['kalki 2898 ad trailer', 'kalki 2898 ad', 'kalki trailer', 'prabhas kalki', 'prabhas', 'kalki movie trailer', 'kalki telugu trailer', 'kalki', 'kalki movie', 'amitabh bachchan', 'kamal haasan', 'kalki 2898 trailer', 'kalki 2898 trailer reaction', 'kalki 2898 teaser', 'kalki telugu trailer reaction', 'magic flicks', 'kalki trailer reaction', 'kalki 2898 ad release trailer', 'kalki 2898 ad release trailer reaction', 'kalki release trailer', 'kalki 2898 ad songs', 'nag ashwin', 'kalki trailer 2', 'kalki trailer 2 reaction']",PT10M36S,hd,False,117338,5873,0,0,230,Entertainment,636.0,10-20 min,24,16
ppIf9csPIts,#ராஜாராணி | Raja Rani | Episode - 02 | marriage after divorce   |  #Divorce | Black pasanga,"#ராஜா ராணி #trending #blackpasanga #new2024 #lovestory  #rajarani #marriage 
 
Written & directed by : MANIMARAN 
Cinematographer : NIRMAL RAGHAVENDRAN
Editing : SIVAPRAKASH
Music  : MS. LAMB 
Sfx : DANISH 
D.I  : LOKESH KUMAR
#Divorce #ராஜாராணி  #marriage after divorce
MD of black prasanga : VETRI 
Creative head : SAM RAJ
Executive producer : CHANDRA SEKAR

Artist 
Abirami murugesan 
Guru 
Princy 
Nisarathan 

Direction team 
Sathyam


Facebook : https://www.facebook.com/blackpasanga

Twitter : https://twitter.com/blackpasanga

Instagram : https://www.instagram.com/blackpasanga

Pinterest : https://in.pinterest.com/blackpasanga

For Communication :
+91 77089 10650
+91 93631 13552

Tag, Like and share with your friends 
Subscribe to our YouTube Channel

Facebook : https://www.facebook.com/blackpasanga

Twitter : https://twitter.com/blackpasanga

Instagram : https://www.instagram.com/blackpasanga

Pinterest : https://in.pinterest.com/blackpasanga

Tag, Like and share with your friends 
Subscribe to our YouTube Channel",2024-06-21 11:30:23+00:00,UCEAPAq7XXzGxOFmurLV4www,black pasanga,24,"['black pasanga', '#blackpasanga', 'black pasanga web series', 'Black', 'Pasanga', 'rajarani', 'divorce', 'marriage', 'milk', 'firstnight', 'romance', 'fight', 'husbandwife', 'angry wife', 'angry', 'rajarani2', 'episode-01', 'shortseries', 'series', 'comedy', 'fun', 'love', 'night', 'wasahingmachine', 'dress', 'briyani', 'food', 'couple', 'decouple', 'tea', 'coffee', 'kadhal', 'raja rani movie', 'raja rani bgm', 'song', 'friday', 'today', 'trending', 'rajrani3', 'maharaja abi', 'finally guru']",PT10M26S,hd,False,65593,2726,0,0,78,Entertainment,626.0,10-20 min,41,11
rkkwkfPH53A,Accounts -  Nijjar‬ | ‪Yo Yo Honey Singh‬ | Judwaaz,"SUBSCRIBE! New Videos Every Day!

Shop Our Exclusive Merchandise : https://www.judwaaz.in

Connect with us on :
► Subscribe : http://www.youtube.com/judwaazmusic
► Follow us on Instagram: http://www.instagram.com/judwaazmusic
► Follow us on Twitter: https://www.twitter.com/judwaazofficial
► Like us on Facebook: https://www.facebook.com/judwaazofficial

Subscribe Judwaaz TV :  (Music Review)
https://www.youtube.com/@UC8RPTOUzbVhqmOlFbbqstJA 

Subscribe Judwaaz Worldwide : (Filmy Stuff)
https://www.youtube.com/@UCAoyjstr7FAXKw_Ta57FrPg 

Subscribe Bakwaas With Judwaaz : (Funny Stuff n Vlogs)
https://www.youtube.com/@UCAoyjstr7FAXKw_Ta57FrPg

Original Credits & Link :

https://www.youtube.com/watch?v=thEB9NFUKck

Accounts feat. Yo Yo Honey Singh
Writer/Composer: Nijjar 
Music: Deep Jandu
Video: Teji Sandhu 
Rap Lyrics: Leo Grewal
Presentation & Managed by: Rajdeep Mayer
Digital Strategy & Promotions: RDM Media
Digital Partner:- Believe Artist Services

DISCLAIMER: This Following Audio/Video is Strictly meant for Promotional Purpose.We Do not Wish to make any Commercial Use of this & Intended to Showcase the Creativity Of the Artist Involved.

The original Copyright(s) is (are) Solely owned by the Companies/Original-Artist(s)/Record-label(s).All the contents are intended to Showcase the creativity of the artist involved and is strictly done for a promotional purpose.

*DISCLAIMER: As per 3rd Section of Fair use guidelines Borrowing small bits of material from an original work is more likely to be considered fair use. Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for fair use.

#Judwaaz #‪YoYoHoneySingh #Nijjar‬ #Accounts",2024-06-21 15:50:28+00:00,UC8RPTOUzbVhqmOlFbbqstJA,Judwaaz TV,23,[],PT19M51S,hd,False,189923,20522,0,0,2132,Comedy,1191.0,10-20 min,0,15
